#	DAC	setting																															
			3200	3520	3840	4160	4480	4800	5120	5440	5760	6080	6400	6720	7040	7360	7680	8000	8320	8640	8960	9280	9600	9920	10240	10560	10880	11200	11520	11840	12160	12480	12800
#	port	ID	slave	ID	channel	ID																											
0	0	17	20.120064	22.114078	24.110272	26.093172	28.085851	30.083738	32.081099	34.089083	36.070408	38.0806	40.097029	42.091053	44.063043	46.078154	48.064433	50.071589	52.077307	54.094408	56.091456	58.112519	60.116256	62.119142	64.091479	66.092875	68.086107	70.07983	72.076968	74.077283	76.057568	78.038307	80.041121
0	0	1	20.120622	22.1144	24.110974	26.093402	28.086119	30.083935	32.081326	34.089129	36.070712	38.080606	40.096786	42.090754	44.062742	46.07791	48.064238	50.071426	52.077267	54.094074	56.090852	58.112653	60.116253	62.119059	64.090804	66.092633	68.085574	70.079523	72.076641	74.076187	76.056524	78.038336	80.040777
0	0	16	20.120601	22.113994	24.110498	26.093271	28.085833	30.083645	32.080907	34.089041	36.070261	38.080494	40.096771	42.090779	44.063234	46.078313	48.0646	50.071634	52.077113	54.094364	56.091374	58.112123	60.116442	62.119102	64.091676	66.093952	68.086587	70.079949	72.077324	74.076737	76.056968	78.03866	80.040413
0	0	0	20.120833	22.114193	24.11112	26.093703	28.085965	30.08399	32.081405	34.08939	36.071049	38.080672	40.096913	42.091015	44.063277	46.078198	48.064225	50.071576	52.077436	54.094216	56.090961	58.112648	60.116151	62.119151	64.091559	66.093437	68.086512	70.080402	72.077374	74.077196	76.057686	78.039041	80.041145
0	0	13	20.120926	22.114306	24.111003	26.093612	28.08584	30.083931	32.081176	34.089235	36.070895	38.081088	40.096791	42.091016	44.063352	46.078127	48.064581	50.071927	52.077411	54.094905	56.091597	58.11322	60.116373	62.119729	64.091897	66.093392	68.086495	70.080063	72.077118	74.076996	76.057112	78.038365	80.041267
0	0	2	20.120736	22.114242	24.11075	26.093343	28.086012	30.083821	32.081306	34.089345	36.070728	38.080839	40.097003	42.090907	44.063288	46.078099	48.064184	50.071706	52.077455	54.094482	56.0918	58.112527	60.116543	62.119345	64.091926	66.093389	68.085997	70.080169	72.076837	74.076062	76.056694	78.038347	80.040331
0	0	11	20.120751	22.114364	24.110705	26.093375	28.086124	30.083989	32.081192	34.089666	36.070605	38.080753	40.096781	42.090703	44.063256	46.078133	48.064357	50.0714	52.077406	54.09449	56.091225	58.11273	60.116122	62.119508	64.091468	66.092859	68.086196	70.079688	72.076952	74.076204	76.056904	78.038811	80.040981
0	0	9	20.120721	22.114246	24.110627	26.093592	28.085977	30.083848	32.081274	34.089194	36.070454	38.080683	40.096739	42.090925	44.063064	46.078038	48.064811	50.071641	52.077225	54.094432	56.091324	58.112619	60.115952	62.120082	64.092234	66.093422	68.08612	70.080199	72.077223	74.076738	76.057667	78.039168	80.04146
0	0	26	19.864153	21.864371	23.862841	25.878633	27.860402	29.865018	31.860015	33.859224	35.896644	37.896604	39.907353	41.912315	43.924489	45.909501	47.929481	49.938195	51.960736	53.954983	55.949234	57.938305	59.934697	61.920745	63.917752	65.921613	67.934093	69.917802	71.938947	73.925267	75.928022	77.924461	79.9354
0	0	5	19.864458	21.864557	23.862815	25.878774	27.860586	29.864806	31.859455	33.858693	35.895946	37.896514	39.906963	41.912624	43.924534	45.909267	47.929647	49.938065	51.960813	53.954929	55.949342	57.937978	59.934788	61.919975	63.917541	65.92127	67.934086	69.917871	71.938361	73.925254	75.92753	77.92409	79.935456
0	0	25	19.864224	21.864181	23.862487	25.878735	27.859867	29.864246	31.859259	33.858778	35.895946	37.896006	39.906953	41.912373	43.924053	45.908887	47.928997	49.937787	51.960349	53.954659	55.948855	57.937783	59.934036	61.920324	63.917459	65.921513	67.93399	69.917678	71.938274	73.925269	75.926925	77.923961	79.935727
0	0	3	19.864335	21.864279	23.862654	25.878605	27.860151	29.864471	31.859465	33.85861	35.895564	37.895972	39.906454	41.911909	43.923745	45.908829	47.929085	49.937335	51.960141	53.954073	55.949216	57.938213	59.934393	61.920392	63.917535	65.921404	67.933574	69.917689	71.938569	73.924679	75.926925	77.923853	79.935266
0	0	21	19.864108	21.863909	23.862369	25.878275	27.859691	29.86424	31.858987	33.858465	35.895541	37.89613	39.90691	41.912326	43.923918	45.908973	47.928984	49.937506	51.960537	53.954855	55.948994	57.9378	59.934238	61.919918	63.917527	65.920941	67.933758	69.918163	71.938919	73.92475	75.927208	77.92361	79.93524
0	0	7	19.864225	21.864252	23.862417	25.878381	27.859789	29.864276	31.85892	33.858386	35.895811	37.895894	39.906562	41.912315	43.924047	45.908796	47.929093	49.938113	51.960637	53.954798	55.948925	57.937415	59.934507	61.919953	63.917642	65.921114	67.933704	69.917568	71.938147	73.924459	75.927313	77.92423	79.935013
0	0	20	19.864004	21.864141	23.862543	25.87794	27.859582	29.864242	31.859163	33.858405	35.89564	37.89559	39.906792	41.912268	43.923828	45.908757	47.928715	49.937439	51.960622	53.954572	55.948921	57.937868	59.933855	61.920272	63.917081	65.921244	67.933508	69.917125	71.937778	73.924663	75.926762	77.92418	79.934877
0	0	4	19.863795	21.863944	23.862186	25.878064	27.859318	29.863872	31.858737	33.857794	35.895423	37.896049	39.906503	41.911972	43.92379	45.908508	47.928403	49.937565	51.96036	53.954286	55.948641	57.937634	59.93378	61.919782	63.917137	65.920577	67.933679	69.917312	71.937983	73.924548	75.926699	77.923556	79.934994
0	0	31	19.91455	21.904394	23.897571	25.88887	27.898222	29.88528	31.901424	33.881133	35.878743	37.854903	39.835162	41.835472	43.802704	45.795189	47.773522	49.768274	51.764367	53.750939	55.73936	57.743069	59.748946	61.74029	63.749853	65.752189	67.767021	69.765435	71.751168	73.735295	75.732859	77.714023	79.686434
0	0	19	19.914623	21.904566	23.897882	25.888973	27.898554	29.885729	31.902204	33.881526	35.879121	37.855577	39.835372	41.835815	43.803047	45.795731	47.774001	49.768432	51.764853	53.750961	55.739368	57.743447	59.748986	61.740212	63.749729	65.752246	67.766518	69.765512	71.75139	73.735194	75.733189	77.714575	79.686557
0	0	23	19.914811	21.904938	23.897705	25.889277	27.89896	29.885666	31.902103	33.881469	35.878465	37.855	39.835528	41.83569	43.802885	45.795575	47.77399	49.768783	51.76506	53.751385	55.739676	57.743888	59.749252	61.739941	63.749787	65.752171	67.767351	69.765579	71.75164	73.735518	75.733341	77.714082	79.687118
0	0	15	19.914934	21.904726	23.897897	25.889523	27.898809	29.885876	31.901837	33.881479	35.878869	37.855297	39.835191	41.835347	43.803227	45.795483	47.773965	49.768481	51.764997	53.751238	55.739628	57.7434	59.74905	61.740025	63.750029	65.752637	67.767624	69.766479	71.751695	73.735379	75.73307	77.714307	79.686819
0	0	22	19.9147	21.904831	23.897852	25.889189	27.898643	29.885557	31.901935	33.881337	35.878941	37.855325	39.835609	41.835499	43.803045	45.795747	47.774378	49.768962	51.765391	53.75122	55.739457	57.743479	59.749266	61.740183	63.749912	65.752042	67.767246	69.765905	71.751791	73.735322	75.73302	77.714313	79.686585
0	0	12	19.914933	21.904727	23.897728	25.889294	27.89895	29.885864	31.901965	33.881057	35.878952	37.855289	39.83554	41.835361	43.802775	45.795457	47.773975	49.768427	51.764898	53.751051	55.739496	57.743647	59.74889	61.740062	63.749574	65.752725	67.767488	69.765623	71.751777	73.735091	75.732911	77.713984	79.68695
0	0	29	19.914761	21.904693	23.897581	25.889011	27.898673	29.885499	31.901951	33.881287	35.878666	37.855459	39.835042	41.835191	43.802939	45.795465	47.773766	49.768564	51.765014	53.750833	55.739429	57.743629	59.749297	61.740282	63.749529	65.752239	67.767375	69.766387	71.751893	73.735786	75.732967	77.714948	79.686467
0	0	8	19.914861	21.904678	23.897639	25.889008	27.898773	29.885561	31.902245	33.88103	35.878705	37.855203	39.835335	41.835394	43.802894	45.795122	47.773854	49.76834	51.764397	53.751022	55.738936	57.743102	59.749084	61.740257	63.749436	65.752061	67.767226	69.766055	71.750559	73.734619	75.73262	77.714657	79.686503
0	0	27	19.913735	21.870557	23.86857	25.864245	27.86838	29.862473	31.87576	33.855156	35.854962	37.827968	39.830833	41.849586	43.854638	45.858139	47.861735	49.870462	51.885499	53.874451	55.879675	57.886265	59.888806	61.855213	63.836078	65.824066	67.819139	69.795495	71.80141	73.801461	75.803456	77.821397	79.817239
0	0	6	19.914027	21.870736	23.86875	25.864154	27.86846	29.862601	31.87619	33.855095	35.855218	37.828198	39.830755	41.849571	43.854434	45.857933	47.861632	49.869659	51.884914	53.874543	55.879944	57.886508	59.888355	61.855539	63.835966	65.824482	67.819249	69.796054	71.801666	73.801998	75.803756	77.821239	79.818255
0	0	28	19.914048	21.870931	23.868806	25.864713	27.86851	29.862494	31.875908	33.855368	35.855186	37.827486	39.830877	41.849061	43.853724	45.857612	47.861316	49.869715	51.884944	53.87464	55.879652	57.885897	59.887803	61.854785	63.835786	65.824305	67.818578	69.795495	71.80136	73.801155	75.803496	77.821361	79.817083
0	0	10	19.914095	21.870994	23.868922	25.86478	27.868688	29.862825	31.876194	33.855296	35.855264	37.828399	39.830992	41.849574	43.854245	45.858134	47.861953	49.870614	51.885445	53.874841	55.879927	57.88658	59.888304	61.855486	63.835958	65.825122	67.81971	69.795471	71.801877	73.801987	75.804269	77.821493	79.817849
0	0	30	19.914241	21.870928	23.868936	25.864531	27.868419	29.86268	31.876321	33.855456	35.855535	37.828801	39.831747	41.850125	43.854303	45.85859	47.861767	49.870399	51.88541	53.875041	55.880588	57.886253	59.888233	61.855078	63.836534	65.825363	67.819534	69.796025	71.802138	73.801845	75.803769	77.821595	79.817967
0	0	14	19.914237	21.871026	23.868894	25.864887	27.868824	29.862905	31.876436	33.855491	35.855807	37.828596	39.831481	41.84968	43.854512	45.858256	47.861801	49.870359	51.885879	53.875527	55.879936	57.886273	59.888079	61.855055	63.836278	65.824976	67.819563	69.796018	71.802027	73.802764	75.80361	77.821386	79.818021
0	0	24	19.914173	21.870972	23.86889	25.864805	27.868486	29.862928	31.876215	33.855651	35.855872	37.828427	39.831322	41.849431	43.854448	45.858231	47.861936	49.870743	51.885545	53.875156	55.880582	57.886756	59.888603	61.85578	63.836832	65.825653	67.820309	69.796555	71.802662	73.802048	75.804073	77.822201	79.81888
0	0	18	19.914676	21.871266	23.869274	25.865078	27.868929	29.86308	31.876331	33.855626	35.855639	37.828841	39.831451	41.849978	43.854521	45.85822	47.862351	49.870908	51.885496	53.87474	55.879759	57.886673	59.888351	61.855753	63.836519	65.825278	67.819635	69.796323	71.802253	73.802158	75.803729	77.821547	79.818039
0	0	44	20.053475	22.057938	24.032795	26.025405	28.034456	30.033499	32.020039	34.016679	36.024219	38.041982	40.027029	42.01236	44.006907	46.001305	47.994999	49.989532	51.997517	53.988075	55.989606	58.002834	60.001471	61.986082	64.001713	66.005739	68.016385	70.002285	72.003501	73.98949	75.971788	77.958995	79.945916
0	0	40	20.053589	22.05781	24.033017	26.0253	28.03452	30.033415	32.019796	34.016704	36.024264	38.04166	40.027473	42.01255	44.007208	46.001638	47.995121	49.989903	51.99795	53.988777	55.989687	58.002863	60.001744	61.986705	64.001633	66.005901	68.017121	70.002347	72.003865	73.989804	75.972267	77.959327	79.946142
0	0	50	20.053725	22.05814	24.03278	26.025741	28.034634	30.033241	32.019928	34.016619	36.02389	38.041726	40.027347	42.012068	44.007105	46.002046	47.994898	49.989701	51.997861	53.988334	55.989647	58.002786	60.001989	61.986236	64.00133	66.005728	68.016717	70.002082	72.003782	73.99029	75.971909	77.959165	79.946298
0	0	38	20.053152	22.057665	24.032785	26.025521	28.034565	30.033067	32.019893	34.016666	36.02401	38.041641	40.026923	42.012466	44.006844	46.001818	47.995553	49.990037	51.998005	53.988507	55.989777	58.002911	60.001742	61.985986	64.001416	66.005722	68.016607	70.002715	72.003914	73.990266	75.971761	77.959182	79.946244
0	0	62	20.05378	22.058239	24.033159	26.025468	28.034563	30.033382	32.019835	34.016829	36.024254	38.04183	40.027043	42.012328	44.007093	46.001882	47.995152	49.989529	51.997679	53.988494	55.989692	58.002967	60.00178	61.985794	64.00116	66.005911	68.016594	70.001951	72.003889	73.98953	75.972036	77.958823	79.946105
0	0	42	20.053323	22.057803	24.032728	26.025181	28.034487	30.03332	32.019866	34.016615	36.024066	38.041663	40.026707	42.012307	44.006885	46.001906	47.994739	49.989618	51.997516	53.98839	55.989511	58.002349	60.001687	61.98592	64.00142	66.005472	68.016721	70.002275	72.003893	73.989704	75.971673	77.959134	79.945974
0	0	60	20.05291	22.05767	24.032592	26.02506	28.034111	30.033166	32.019398	34.016183	36.023897	38.041356	40.026853	42.01214	44.006911	46.00122	47.994842	49.989745	51.997445	53.988205	55.989406	58.002367	60.001474	61.986307	64.001047	66.005482	68.015811	70.00204	72.003415	73.988902	75.971449	77.958503	79.945974
0	0	46	20.053076	22.057758	24.03246	26.025403	28.034482	30.033115	32.020007	34.016514	36.024208	38.041848	40.026802	42.012252	44.007397	46.001612	47.995301	49.989925	51.998253	53.988459	55.989709	58.003085	60.002102	61.986218	64.001508	66.005624	68.016204	70.00225	72.004203	73.990317	75.971892	77.959552	79.946208
0	0	63	19.769352	21.792208	23.797139	25.777458	27.775344	29.769432	31.771549	33.76368	35.74606	37.746676	39.749128	41.733114	43.721503	45.695343	47.688855	49.674419	51.700061	53.682179	55.6581	57.642668	59.624398	61.627323	63.603484	65.599731	67.616401	69.643924	71.637637	73.648899	75.655378	77.629503	79.626524
0	0	32	19.769305	21.792115	23.796689	25.777372	27.774907	29.769375	31.771335	33.763336	35.746165	37.746851	39.749271	41.733071	43.721899	45.695393	47.688858	49.674247	51.700341	53.681953	55.658313	57.643395	59.624767	61.627067	63.603147	65.599835	67.61636	69.64357	71.637171	73.648791	75.654774	77.62878	79.626263
0	0	56	19.769092	21.791966	23.796656	25.777321	27.775192	29.769268	31.771743	33.76358	35.746088	37.746845	39.749286	41.732904	43.72139	45.695466	47.688764	49.674376	51.699622	53.681848	55.657892	57.642763	59.624493	61.627075	63.603018	65.599686	67.616536	69.644325	71.63743	73.648965	75.655083	77.628574	79.625853
0	0	35	19.769188	21.791995	23.796841	25.777489	27.774782	29.769049	31.771104	33.763168	35.746148	37.746999	39.748944	41.73266	43.720934	45.694853	47.68809	49.674139	51.70004	53.681647	55.65822	57.642891	59.624542	61.627212	63.603324	65.599615	67.615943	69.643685	71.637069	73.64849	75.654718	77.628121	79.62572
0	0	51	19.769065	21.792076	23.79642	25.777337	27.774674	29.768808	31.771159	33.762999	35.745686	37.746581	39.748704	41.73288	43.721277	45.694902	47.688386	49.674351	51.700285	53.681604	55.658225	57.642919	59.62475	61.626726	63.602868	65.599588	67.615671	69.643479	71.6369	73.648351	75.654834	77.629053	79.626419
0	0	34	19.769246	21.792066	23.796517	25.777222	27.774668	29.768827	31.771651	33.763148	35.745885	37.746983	39.749012	41.732947	43.720993	45.695314	47.68845	49.674605	51.69963	53.68172	55.65765	57.642919	59.624534	61.626804	63.603272	65.599058	67.616066	69.643474	71.636816	73.648718	75.654461	77.628654	79.625779
0	0	47	19.769205	21.79179	23.796577	25.776821	27.775007	29.768861	31.77121	33.762748	35.746001	37.74659	39.749145	41.732756	43.721217	45.694923	47.688328	49.674325	51.699497	53.681872	55.657668	57.642754	59.624406	61.626871	63.602673	65.599432	67.616123	69.643502	71.636955	73.648239	75.654656	77.628086	79.625314
0	0	37	19.768811	21.791894	23.796347	25.777227	27.774698	29.768826	31.771104	33.762867	35.746002	37.746634	39.74834	41.732654	43.720991	45.695021	47.688284	49.673885	51.699784	53.681823	55.65752	57.64259	59.624104	61.626621	63.60264	65.599083	67.615623	69.643025	71.636819	73.648113	75.654059	77.627999	79.62568
0	0	61	19.929364	21.904897	23.918737	25.914608	27.910612	29.908126	31.907804	33.909612	35.893681	37.88936	39.897622	41.897881	43.883293	45.884847	47.889605	49.881523	51.895115	53.899662	55.89602	57.897025	59.890613	61.890639	63.904193	65.895972	67.894334	69.882657	71.870742	73.862907	75.852921	77.871803	79.867
0	0	41	19.929761	21.905199	23.918942	25.914754	27.910691	29.908383	31.907747	33.909267	35.893625	37.889211	39.898128	41.898367	43.883018	45.884481	47.889728	49.88156	51.894911	53.89963	55.896247	57.896295	59.890769	61.890351	63.903663	65.895505	67.893898	69.882273	71.87034	73.86301	75.852768	77.871605	79.867111
